"data.identification.country_registered","company_number","data.country_of_residence","data.name","data.address.country","data.identification.registration_number","CompanyName","CountryOfOrigin","IncorporationDate","SICCode.SicText_1","tender_id","tender_year","bid_price","lot_status","buyer_name","buyer_mainActivities","buyer_buyerType","new_data.identification.country_registered","secret","age"
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","72e36cac-80f6-4783-946e-cc890c384c2b",2009,NA,"AWARDED","University Hospital North Staffs NHS Trust, Supplies Department","HEALTH","OTHER","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","ad6cbfea-c01f-4119-99a9-831649989b18",2013,NA,"AWARDED","Sheffield Teaching Hospitals NHS Foundation Trust","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","62358bff-9ab1-4314-b843-340fe830f34c",2016,3387519,"AWARDED","Belfast Health and Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","1a97481c-7ec9-43b2-9c8f-ee0572d18a2f",2015,NA,"AWARDED","North of England NHS Commercial Procurement Collaborative (NOE CPC) (hosted by and acting through Leeds and York Partnership NHS Foundation Trust)","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","62358bff-9ab1-4314-b843-340fe830f34c",2016,3387519,"AWARDED","Procurement and Logistics Service","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","beac1f5e-ca61-4fef-bf0a-086b49e6fe59",2010,NA,"AWARDED","University Hospitals of Leicester","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","c025f632-0b8f-4a82-be20-c1497283248f",2009,679058.07,"AWARDED","South Devon Healthcare NHS Foundation Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","bc676be5-a588-46dd-a34a-1e26ca90275f",2011,NA,"AWARDED","NHS Greater Glasgow and Clyde","HEALTH,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","54b24f50-f57d-4fb4-924f-360dfdaa524d",2015,60000,"AWARDED","PAPWORTH HOSPITAL NHS FOUNDATION TRUST","","","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","88679e22-c6f2-4bb3-a5ae-b0eb0397c2dc",2009,NA,"AWARDED","NHS Supply Chain acting as agent for NHS Business Services Authority","HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES","NATIONAL_AGENCY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","88f5e5c5-95e5-4a97-994a-70d79fbe1b25",2009,NA,"AWARDED","The Newcastle upon Tyne Hospitals NHS Foundation Trust","HEALTH","OTHER","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","78bc9a7e-e5fa-4599-a326-06e2dafeea80",2011,NA,"AWARDED","The Newcastle upon Tyne Hospitals NHS Foundation Trust","HEALTH,OTHER","OTHER","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","b84b6756-28a0-4274-aad1-e260c4acbdac",2015,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","8aa61d3c-c58c-4f51-930d-dd9a0fe2f3b8",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","262351ee-e51a-48b4-9fa3-9fbebecc4499",2013,NA,"AWARDED","Guy's and St.Thomas NHS Foundation Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","0a4a411b-1d3a-4529-9ca9-a25dbe605e39",2014,NA,"AWARDED","NHS Lothian","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","5e428d7a-08e5-4123-8665-09da65a565e2",2017,360052,"AWARDED","Western Health and Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","5e428d7a-08e5-4123-8665-09da65a565e2",2017,360052,"AWARDED","Procurement and Logistics Service","HEALTH,GENERAL_PUBLIC_SERVICES,SOCIAL_PROTECTION,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","8aa61d3c-c58c-4f51-930d-dd9a0fe2f3b8",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","62358bff-9ab1-4314-b843-340fe830f34c",2016,3387519,"AWARDED","Western Health and Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","9cc3bd58-5f94-4a39-aea1-15dd302cade1",2013,NA,"AWARDED","Kettering General Hospital","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","ab9bafc9-8865-45ca-b77b-67044074d2a2",2013,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","b84b6756-28a0-4274-aad1-e260c4acbdac",2015,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","bac11164-9a38-466e-9165-b029289c14f9",2016,NA,"AWARDED","County Durham Procurement Consortium on behalf of County Durham and Darlington NHS Foundation Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","2a29f751-423e-4756-ba2f-1abd7697226d",2014,NA,"AWARDED","The Newcastle upon Tyne Hospitals NHS Foundation Trust","HEALTH,OTHER","OTHER","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","d3837f35-b231-4df4-a97b-0d350d4d0710",2011,NA,"AWARDED","Hull and East Yorkshire Hospitals NHS Trust","HEALTH,OTHER","OTHER","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","19e88f12-0ec5-4e7a-85d9-7f1b6cbf284f",2009,NA,"AWARDED","University Hospital North Staffs NHS Trust, Supplies Department","HEALTH","OTHER","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","e12e058b-0c2d-4ebe-a95c-74ad8f030238",2014,1406110,"AWARDED","University Hospital Southampton NHS Foundation Trust","HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","ea884feb-06e4-47c5-9074-741cfa1b71ec",2013,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","5e2228c9-e175-44b8-81ec-a59e374ee9db",2010,NA,"AWARDED","Royal Brompton and Harefield NHS Trust","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","5dc76500-5f6b-47a1-97d4-4ef530fd7368",2010,NA,"AWARDED","NHS Supply Chain acting as agent for NHS Business Services Authority","HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES","NATIONAL_AGENCY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","173a5f24-1335-40c5-8446-8d2475463aa4",2014,NA,"AWARDED","North of England NHS Commercial Procurement Collaborative (NOE CPC) (hosted by and acting through Leeds and York Partnership NHS Foundation Trust)","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","a30b87ff-adff-4135-b891-fe43fa4df17a",2010,NA,"AWARDED","NHS Surrey on behalf of NHS South East Coast CPH","HEALTH,GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","ab9bafc9-8865-45ca-b77b-67044074d2a2",2013,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","76bc75f1-4c1c-49d6-969d-8166f1ff2eff",2014,NA,"AWARDED","East Of England NHS Collaborative Hub","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","9922a29a-ff3c-4ba1-9ccb-3ca3055a8703",2010,NA,"AWARDED","South Devon Healthcare NHS Foundation Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","a210c751-3cc2-454d-9f55-14e5bb1df6be",2013,NA,"AWARDED","Leeds Teaching Hospitals","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","2fee5646-e7de-42bf-a13c-a5ef50e08cb6",2011,138350,"AWARDED","Royal Devon and Exeter NHS Foundation Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","f10c5cf3-3a22-4187-a1e5-0dab459ce6e9",2016,NA,"AWARDED","HealthTrust Europe LLP (HTE) acting as agent for the University Hospitals of Coventry and Warwickshire NHS Trust (‘UHCW’)","OTHER,HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","d52b9439-0814-471b-b86a-21b5b4bc61cf",2014,NA,"AWARDED","NHS Wales Procurement Services","HEALTH,SOCIAL_PROTECTION","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","a210c751-3cc2-454d-9f55-14e5bb1df6be",2013,NA,"AWARDED","Leeds Teaching Hospitals","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","6547f646-b2a8-47a0-a55a-64c2c7b11b89",2011,NA,"AWARDED","NHS CPC","HEALTH","REGIONAL_AGENCY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","6b24ee05-6cb4-4cae-a5de-62314fcb4e45",2016,4619204,"AWARDED","Northern Health and Social Care Trust","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","a881212b-195c-48b5-a22e-02cf35cba904",2014,NA,"AWARDED","University Hospitals of North Midlands NHS Trust","HEALTH,RECREATION_CULTURE_AND_RELIGION,GENERAL_PUBLIC_SERVICES","OTHER","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","f141900b-70de-4189-9254-42a9d07e5fa8",2011,NA,"AWARDED","Maidstone and Tunbridge Wells NHS Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","6b24ee05-6cb4-4cae-a5de-62314fcb4e45",2016,4619204,"AWARDED","Western Health and Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","6547f646-b2a8-47a0-a55a-64c2c7b11b89",2011,NA,"AWARDED","NHS CPC","HEALTH","REGIONAL_AGENCY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","06719707-1f94-4880-9cf7-ff2b89dff590",2011,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","bc676be5-a588-46dd-a34a-1e26ca90275f",2011,NA,"AWARDED","NHS Greater Glasgow and Clyde","HEALTH,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","a400c2f0-1b22-4842-ad6e-8c6dee627434",2009,NA,"AWARDED","NHS Scotland National Procurement","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
